order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Year,Month,Weekday,Delivery_Time_Minutes
16878685,432617,2,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,37556526,2024-04-09 02:29:02,2024-04-09 02:44:02,2024-04-09 02:47:02,On Time,4267.94,Cash,52442,9683,2024,April,Tuesday,18.0
951657166,679321,3,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,63624332,2024-04-21 07:50:58,2024-04-21 08:04:58,2024-04-21 07:59:58,On Time,3588.19,UPI,14551,9165,2024,April,Sunday,9.0
4189022307,968887,1,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,21597477,2024-05-05 23:06:40,2024-05-05 23:23:40,2024-05-05 23:24:40,On Time,2928.14,Card,89735,2087,2024,May,Sunday,18.0
7378521428,833557,3,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69,10857389,2024-04-24 20:57:07,2024-04-24 21:13:07,2024-04-24 21:11:07,On Time,1225.86,UPI,2580,1360,2024,April,Wednesday,14.0
6266311709,644847,3,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,67708491,2024-06-25 01:44:46,2024-06-25 01:54:46,2024-06-25 01:56:46,On Time,1654.8,Cash,82516,7575,2024,June,Tuesday,12.0
7985347262,15314,2,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91,22483684,2024-07-31 08:42:13,2024-07-31 08:58:13,2024-07-31 08:57:13,On Time,1777.54,Wallet,55202,7376,2024,July,Wednesday,15.0
992764262,324809,3,608.0,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76,69240186,2023-11-14 03:16:33,2023-11-14 03:35:33,2023-11-14 03:33:33,On Time,971.71,Cash,15917,7160,2023,November,Tuesday,17.0
3080291353,888807,2,230.58,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91,93937586,2024-08-16 19:05:58,2024-08-16 19:22:58,2024-08-16 19:25:58,On Time,2790.84,Wallet,11812,6073,2024,August,Friday,20.0
5532188237,131136,1,37.8,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95,211163,2024-06-09 10:45:42,2024-06-09 11:05:42,2024-06-09 11:01:42,On Time,4861.55,UPI,12596,593,2024,June,Sunday,16.0
6814658453,661577,2,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,55278329,2023-09-28 11:21:00,2023-09-28 11:41:00,2023-09-28 11:37:00,On Time,552.2,Card,75027,4395,2023,September,Thursday,16.0
4861499558,615545,3,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67,2684440,2024-03-20 16:37:21,2024-03-20 16:54:21,2024-03-20 16:55:21,On Time,1381.1,Wallet,50307,818,2024,March,Wednesday,18.0
2521042570,516376,3,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71,28394354,2024-05-17 10:43:36,2024-05-17 11:03:36,2024-05-17 11:01:36,On Time,3010.69,Cash,91832,1165,2024,May,Friday,18.0
5217781278,34200,3,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,85658166,2023-06-27 02:48:57,2023-06-27 02:59:57,2023-06-27 03:13:57,Slightly Delayed,3074.48,UPI,73513,7586,2023,June,Tuesday,25.0
8006034379,807452,1,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,43784632,2024-05-03 06:21:51,2024-05-03 06:32:51,2024-05-03 06:37:51,On Time,3400.58,Card,34026,250,2024,May,Friday,16.0
7380913411,723678,2,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,49869358,2024-06-07 17:13:55,2024-06-07 17:32:55,2024-06-07 17:45:55,Slightly Delayed,367.08,UPI,31462,1515,2024,June,Friday,32.0
7706841114,461804,3,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97,68016312,2024-02-27 02:58:03,2024-02-27 03:16:03,2024-02-27 03:13:03,On Time,1317.62,Card,121,2640,2024,February,Tuesday,15.0
1561779937,367391,1,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52,76359458,2024-03-27 22:00:35,2024-03-27 22:13:35,2024-03-27 22:15:35,On Time,1882.99,Cash,35802,6721,2024,March,Wednesday,15.0
7196559586,77308,2,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,85658166,2024-08-19 11:25:51,2024-08-19 11:43:51,2024-08-19 11:38:51,On Time,1685.6,Cash,89036,5031,2024,August,Monday,13.0
2359961993,500633,2,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,28995786,2024-06-18 09:33:24,2024-06-18 09:43:24,2024-06-18 09:43:24,On Time,1895.12,Cash,53176,5711,2024,June,Tuesday,10.0
243819964,880510,3,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,98225598,2023-12-03 09:22:31,2023-12-03 09:42:31,2023-12-03 09:43:31,On Time,1812.09,Wallet,42120,2690,2023,December,Sunday,21.0
4806735178,677169,2,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,8651281,2024-06-12 17:02:41,2024-06-12 17:14:41,2024-06-12 17:13:41,On Time,1275.37,Card,52673,2954,2024,June,Wednesday,11.0
9198762300,131937,2,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,46185579,2023-12-02 09:04:36,2023-12-02 09:15:36,2023-12-02 09:11:36,On Time,1570.51,Wallet,52504,2950,2023,December,Saturday,7.0
1105231941,585299,1,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50,29600229,2024-01-20 01:05:02,2024-01-20 01:20:02,2024-01-20 01:25:02,On Time,3493.45,UPI,38404,8263,2024,January,Saturday,20.0
5533955218,552496,2,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,38969732,2024-06-20 04:24:16,2024-06-20 04:37:16,2024-06-20 04:33:16,On Time,5096.95,Card,61605,505,2024,June,Thursday,9.0
5130246751,33797,1,888.12,Pain Reliever,Pharmacy,Gaba LLC,888.12,1110.15,20.0,365,12,51,87641623,2023-05-08 06:03:22,2023-05-08 06:20:22,2023-05-08 06:16:22,On Time,1592.03,Card,23663,6697,2023,May,Monday,13.0
4528445001,689769,2,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,20163931,2024-04-19 12:35:43,2024-04-19 12:53:43,2024-04-19 13:02:43,Slightly Delayed,1640.29,Wallet,31379,4608,2024,April,Friday,27.0
9503959018,473929,1,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,31084686,2024-09-18 10:42:59,2024-09-18 10:55:59,2024-09-18 10:58:59,On Time,3593.97,Cash,40645,5793,2024,September,Wednesday,16.0
4107052604,306177,2,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,34668988,2023-11-21 10:42:25,2023-11-21 11:00:25,2023-11-21 11:02:25,On Time,2777.59,UPI,32714,6503,2023,November,Tuesday,20.0
5578822558,298985,3,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61,8817168,2023-08-06 17:49:31,2023-08-06 18:01:31,2023-08-06 18:16:31,Slightly Delayed,196.64,UPI,79766,8477,2023,August,Sunday,27.0
5506634472,894539,1,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93,6579892,2024-09-22 18:05:59,2024-09-22 18:18:59,2024-09-22 18:36:59,Significantly Delayed,4019.21,Wallet,37774,2597,2024,September,Sunday,31.0
4112426763,41853,1,910.44,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,97825663,2024-09-24 20:50:53,2024-09-24 21:03:53,2024-09-24 21:00:53,On Time,2042.79,Card,17291,4456,2024,September,Tuesday,10.0
7157334145,18035,3,968.94,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87,90021871,2023-10-09 08:57:19,2023-10-09 09:10:19,2023-10-09 09:08:19,On Time,239.54,Wallet,10121,2656,2023,October,Monday,11.0
8423458672,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,60698094,2023-03-19 23:47:20,2023-03-20 00:04:20,2023-03-20 00:09:20,On Time,1745.1,Card,59255,3274,2023,March,Sunday,22.0
3011683470,712307,1,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73,65121696,2023-03-20 07:30:42,2023-03-20 07:45:42,2023-03-20 07:50:42,On Time,4549.72,Cash,2265,9138,2023,March,Monday,20.0
1884947290,455083,2,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,75244116,2023-09-09 01:31:33,2023-09-09 01:48:33,2023-09-09 01:51:33,On Time,831.43,Wallet,96167,15,2023,September,Saturday,20.0
558163882,585299,2,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50,39317905,2024-07-11 11:44:58,2024-07-11 12:00:58,2024-07-11 12:07:58,Slightly Delayed,3633.09,Wallet,43299,9681,2024,July,Thursday,23.0
824869105,376447,2,724.84,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64,66943324,2024-08-27 16:34:48,2024-08-27 16:44:48,2024-08-27 16:41:48,On Time,2516.52,UPI,50457,6495,2024,August,Tuesday,7.0
4193492511,51036,2,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,10683250,2023-10-02 15:15:52,2023-10-02 15:34:52,2023-10-02 15:33:52,On Time,316.02,Wallet,10949,7954,2023,October,Monday,18.0
120996684,690565,2,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,92455970,2023-10-02 11:21:59,2023-10-02 11:35:59,2023-10-02 11:45:59,Slightly Delayed,3139.62,Card,86475,5536,2023,October,Monday,24.0
2531932780,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,91500615,2023-07-16 12:03:45,2023-07-16 12:15:45,2023-07-16 12:17:45,On Time,3340.23,Wallet,4665,1872,2023,July,Sunday,14.0
8095547865,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,27620326,2023-03-19 12:51:21,2023-03-19 13:11:21,2023-03-19 13:07:21,On Time,3355.93,Wallet,14451,3136,2023,March,Sunday,16.0
6894204435,992178,3,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,10700664,2023-06-17 18:35:31,2023-06-17 18:53:31,2023-06-17 18:48:31,On Time,697.38,Cash,48874,4816,2023,June,Saturday,13.0
9514917126,425341,2,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,43599910,2024-07-29 07:47:08,2024-07-29 08:03:08,2024-07-29 08:13:08,Slightly Delayed,1620.95,UPI,51089,7084,2024,July,Monday,26.0
9329665908,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,57102800,2023-07-15 08:14:21,2023-07-15 08:32:21,2023-07-15 08:34:21,On Time,2049.58,Card,64268,6777,2023,July,Saturday,20.0
1435406360,723678,3,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,1174162,2023-12-11 07:44:46,2023-12-11 08:01:46,2023-12-11 07:58:46,On Time,2259.17,Wallet,25991,4834,2023,December,Monday,14.0
3460843508,883013,3,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,32797235,2023-10-21 00:52:10,2023-10-21 01:05:10,2023-10-21 01:04:10,On Time,3465.32,UPI,89605,2021,2023,October,Saturday,12.0
4762084133,433521,3,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,72564495,2024-09-29 23:21:00,2024-09-29 23:38:00,2024-09-29 23:43:00,On Time,1969.21,Card,50374,9848,2024,September,Sunday,22.0
3884862300,712003,1,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54,51544662,2024-02-21 09:01:55,2024-02-21 09:18:55,2024-02-21 09:25:55,Slightly Delayed,951.43,Card,38680,5609,2024,February,Wednesday,24.0
1990946411,237083,1,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,82286725,2024-05-16 22:59:16,2024-05-16 23:15:16,2024-05-16 23:12:16,On Time,2524.56,Cash,16925,2239,2024,May,Thursday,13.0
5054937065,552496,2,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,9274874,2024-08-24 16:53:46,2024-08-24 17:11:46,2024-08-24 17:24:46,Slightly Delayed,965.37,UPI,24647,7336,2024,August,Saturday,31.0
9431652023,63769,1,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69,59890331,2024-09-06 22:22:22,2024-09-06 22:35:22,2024-09-06 22:39:22,On Time,5320.2,Cash,53366,7227,2024,September,Friday,17.0
2268736598,243235,1,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,19259955,2023-07-07 08:07:32,2023-07-07 08:25:32,2023-07-07 08:21:32,On Time,2006.71,Cash,8883,1320,2023,July,Friday,14.0
2793638565,120532,2,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,26844216,2024-02-11 08:28:16,2024-02-11 08:41:16,2024-02-11 08:36:16,On Time,2375.75,UPI,7507,9500,2024,February,Sunday,8.0
4168839407,487065,2,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,12088552,2023-04-06 00:04:24,2023-04-06 00:15:24,2023-04-06 00:14:24,On Time,822.68,Cash,45033,4657,2023,April,Thursday,10.0
7406514357,611575,2,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87,20298398,2024-02-07 14:09:56,2024-02-07 14:25:56,2024-02-07 14:21:56,On Time,3698.78,Card,66093,3342,2024,February,Wednesday,12.0
6087916798,557908,3,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53,89968482,2023-11-17 16:39:04,2023-11-17 16:53:04,2023-11-17 17:03:04,Slightly Delayed,1692.4,UPI,10351,168,2023,November,Friday,24.0
4319962076,644847,2,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,36146306,2024-01-11 05:52:34,2024-01-11 06:06:34,2024-01-11 06:25:34,Significantly Delayed,1612.18,Cash,66984,4338,2024,January,Thursday,33.0
3904134741,120385,1,597.91,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73,58631874,2024-05-02 10:05:45,2024-05-02 10:19:45,2024-05-02 10:24:45,On Time,782.49,UPI,4829,7931,2024,May,Thursday,19.0
3770123374,753354,1,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52,29415527,2023-11-19 21:52:06,2023-11-19 22:03:06,2023-11-19 22:07:06,On Time,1939.04,Cash,86645,8947,2023,November,Sunday,15.0
4494390731,714999,1,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,34768050,2023-04-28 12:21:37,2023-04-28 12:31:37,2023-04-28 12:39:37,Slightly Delayed,1921.19,Wallet,10118,2236,2023,April,Friday,18.0
6109777696,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,89699655,2024-10-17 19:48:51,2024-10-17 20:04:51,2024-10-17 20:10:51,Slightly Delayed,3725.57,Card,12387,8590,2024,October,Thursday,22.0
1401372388,679321,3,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,71411879,2023-04-17 09:37:03,2023-04-17 09:55:03,2023-04-17 09:54:03,On Time,426.72,Wallet,18081,6796,2023,April,Monday,17.0
4283973398,361361,2,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,18791381,2023-09-14 17:37:13,2023-09-14 17:50:13,2023-09-14 17:52:13,On Time,2869.43,Card,86156,2124,2023,September,Thursday,15.0
3261847147,455755,1,44.09,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53,67383024,2023-09-16 03:33:23,2023-09-16 03:48:23,2023-09-16 03:56:23,Slightly Delayed,3932.73,Cash,86297,9318,2023,September,Saturday,23.0
3153811191,739534,3,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,87335844,2024-03-08 06:04:40,2024-03-08 06:16:40,2024-03-08 06:21:40,On Time,755.66,Wallet,69044,2009,2024,March,Friday,17.0
2639216409,120532,3,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,37702698,2024-03-10 11:45:49,2024-03-10 12:00:49,2024-03-10 12:04:49,On Time,880.72,Card,17836,8593,2024,March,Sunday,19.0
5948575331,487931,2,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,92038780,2024-05-09 22:57:09,2024-05-09 23:12:09,2024-05-09 23:10:09,On Time,2112.59,Card,53387,4962,2024,May,Thursday,13.0
7792925364,968887,1,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,59830126,2024-10-23 02:49:05,2024-10-23 03:06:05,2024-10-23 03:07:05,On Time,2656.43,Card,8734,9939,2024,October,Wednesday,18.0
7286478750,871592,2,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,91196901,2023-10-13 03:58:31,2023-10-13 04:13:31,2023-10-13 04:22:31,Slightly Delayed,3482.66,Card,35322,1443,2023,October,Friday,24.0
9776505630,672059,3,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,15661674,2023-04-19 03:40:40,2023-04-19 03:59:40,2023-04-19 03:55:40,On Time,4167.91,Card,66941,4413,2023,April,Wednesday,15.0
4527342708,57405,2,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,81183415,2023-10-03 13:34:39,2023-10-03 13:47:39,2023-10-03 13:42:39,On Time,1558.74,Wallet,81841,7746,2023,October,Tuesday,8.0
1124359689,799952,1,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,97825663,2024-09-13 05:09:44,2024-09-13 05:24:44,2024-09-13 05:37:44,Slightly Delayed,3608.92,Card,42724,960,2024,September,Friday,28.0
3717458742,56589,2,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,18113428,2023-08-27 23:43:12,2023-08-27 23:58:12,2023-08-28 00:04:12,Slightly Delayed,509.11,Cash,97637,5744,2023,August,Sunday,21.0
283675535,53833,3,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,20238921,2023-03-24 17:02:38,2023-03-24 17:17:38,2023-03-24 17:14:38,On Time,1413.39,Wallet,3175,8980,2023,March,Friday,12.0
6039353394,692985,1,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,86479284,2023-08-08 15:10:38,2023-08-08 15:29:38,2023-08-08 15:25:38,On Time,313.77,Cash,39607,4595,2023,August,Tuesday,15.0
6735917931,264803,1,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,47206881,2023-09-27 12:09:29,2023-09-27 12:25:29,2023-09-27 12:24:29,On Time,2951.24,Wallet,99298,5893,2023,September,Wednesday,15.0
5155256671,679865,2,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,19523856,2024-08-14 00:52:06,2024-08-14 01:02:06,2024-08-14 00:58:06,On Time,2961.15,UPI,8227,5590,2024,August,Wednesday,6.0
3984108726,832348,3,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,31576845,2024-02-27 18:03:05,2024-02-27 18:15:05,2024-02-27 18:19:05,On Time,2458.19,Wallet,63676,9136,2024,February,Tuesday,16.0
2491374111,762527,2,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,2361575,2024-08-10 04:50:52,2024-08-10 05:06:52,2024-08-10 05:08:52,On Time,1196.3,Wallet,43388,3095,2024,August,Saturday,18.0
2043371805,784673,3,491.39,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,45066676,2024-10-02 06:57:04,2024-10-02 07:08:04,2024-10-02 07:22:04,Slightly Delayed,2756.32,Card,5098,848,2024,October,Wednesday,25.0
9657782153,89084,3,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,87251489,2024-02-29 14:46:40,2024-02-29 14:57:40,2024-02-29 14:53:40,On Time,995.98,Card,14419,3109,2024,February,Thursday,7.0
9237289778,219598,1,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,70168151,2024-05-29 14:49:19,2024-05-29 15:01:19,2024-05-29 15:06:19,On Time,4471.64,Card,10352,7022,2024,May,Wednesday,17.0
8917116859,34186,1,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,91562028,2024-07-05 23:35:01,2024-07-05 23:53:01,2024-07-05 23:54:01,On Time,1307.18,Card,29174,7287,2024,July,Friday,19.0
720578658,382511,2,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,37551429,2024-06-02 08:56:27,2024-06-02 09:10:27,2024-06-02 09:06:27,On Time,963.23,UPI,67720,5823,2024,June,Sunday,10.0
9122210530,567671,3,418.48,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90,15066187,2024-01-18 04:23:47,2024-01-18 04:39:47,2024-01-18 05:03:47,Significantly Delayed,3972.81,UPI,81385,8353,2024,January,Thursday,40.0
3540524256,349294,2,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,28205701,2023-10-22 09:11:12,2023-10-22 09:31:12,2023-10-22 09:36:12,On Time,1218.01,UPI,39511,8385,2023,October,Sunday,25.0
1909520255,361361,3,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,71276926,2023-05-23 10:49:53,2023-05-23 11:00:53,2023-05-23 11:17:53,Significantly Delayed,2163.69,Card,16469,1144,2023,May,Tuesday,28.0
8022279737,784827,1,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,83058329,2024-09-08 14:02:47,2024-09-08 14:13:47,2024-09-08 14:11:47,On Time,275.03,Wallet,7643,5751,2024,September,Sunday,9.0
7381549355,4452,2,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,75082508,2023-09-28 13:11:00,2023-09-28 13:30:00,2023-09-28 13:35:00,On Time,3144.56,UPI,28416,1370,2023,September,Thursday,24.0
3998829973,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,44149982,2023-10-10 01:09:17,2023-10-10 01:26:17,2023-10-10 01:46:17,Significantly Delayed,2828.4,Card,88976,7818,2023,October,Tuesday,37.0
2895464675,589812,2,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,94281220,2023-04-20 10:15:02,2023-04-20 10:28:02,2023-04-20 10:40:02,Slightly Delayed,935.64,Cash,13097,660,2023,April,Thursday,25.0
3971098657,818990,3,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92,90919603,2024-05-26 02:44:15,2024-05-26 03:04:15,2024-05-26 03:06:15,On Time,3993.42,Card,84093,8898,2024,May,Sunday,22.0
5278249111,951463,2,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82,78267238,2024-03-01 21:32:36,2024-03-01 21:45:36,2024-03-01 22:08:36,Significantly Delayed,1485.67,Wallet,22996,4140,2024,March,Friday,36.0
9810576443,681063,2,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,20,91,42723554,2023-11-01 13:04:35,2023-11-01 13:20:35,2023-11-01 13:24:35,On Time,556.35,UPI,51602,5552,2023,November,Wednesday,20.0
4128844410,741341,2,923.84,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,76438648,2023-07-20 17:19:50,2023-07-20 17:36:50,2023-07-20 17:37:50,On Time,2556.83,Wallet,17809,1271,2023,July,Thursday,18.0
6103869123,589812,3,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52,16376189,2023-06-06 14:27:45,2023-06-06 14:37:45,2023-06-06 14:37:45,On Time,1609.25,UPI,60764,6641,2023,June,Tuesday,10.0
6595041423,183929,2,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",738.74,923.42,20.0,7,20,73,57291761,2024-07-23 10:50:18,2024-07-23 11:06:18,2024-07-23 11:04:18,On Time,2079.8,Card,53964,3328,2024,July,Tuesday,14.0
3991011923,726958,1,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,19182548,2024-02-07 09:02:38,2024-02-07 09:21:38,2024-02-07 09:21:38,On Time,1616.34,Wallet,4543,6308,2024,February,Wednesday,19.0
5275440923,969851,3,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,67046342,2023-03-21 04:50:10,2023-03-21 05:06:10,2023-03-21 05:20:10,Slightly Delayed,932.79,Wallet,95040,2293,2023,March,Tuesday,30.0
6468633344,15314,2,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91,29324437,2024-02-23 06:29:28,2024-02-23 06:43:28,2024-02-23 06:40:28,On Time,5515.23,Wallet,67358,6862,2024,February,Friday,11.0
9992859795,196719,2,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91,4356173,2023-11-12 20:07:41,2023-11-12 20:17:41,2023-11-12 20:30:41,Slightly Delayed,820.83,Wallet,47148,805,2023,November,Sunday,23.0
7518488485,140489,3,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95,54222320,2023-04-26 10:29:47,2023-04-26 10:41:47,2023-04-26 10:46:47,On Time,1783.54,Wallet,69310,1082,2023,April,Wednesday,17.0
9746950023,952168,3,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,31776996,2023-11-02 06:27:26,2023-11-02 06:39:26,2023-11-02 06:36:26,On Time,1562.94,Card,50913,1509,2023,November,Thursday,9.0
